index,Country,Job,Skills
181422,Germany,Data Analyst,spark
605888,Germany,Data Analyst,spark
655159,Germany,Data Analyst,spark
714049,Germany,Data Analyst,spark
723985,Germany,Data Analyst,spark
756214,Germany,Data Analyst,spark
770282,Germany,Data Analyst,redshift
20066,Germany,Data Analyst,python
51476,Germany,Data Analyst,python
58368,Germany,Data Analyst,python
127888,Germany,Data Analyst,python
186919,Germany,Data Analyst,python
188773,Germany,Data Analyst,python
412713,Germany,Data Analyst,python
462041,Germany,Data Analyst,python
500429,Germany,Data Analyst,python
576109,Germany,Data Analyst,python
580643,Germany,Data Analyst,python
605888,Germany,Data Analyst,python
655159,Germany,Data Analyst,python
714754,Germany,Data Analyst,python
754794,Germany,Data Analyst,python
756214,Germany,Data Analyst,python
770282,Germany,Data Analyst,python
781105,Germany,Data Analyst,python
781105,Germany,Data Analyst,pyspark
58368,Germany,Data Analyst,pandas
462041,Germany,Data Analyst,pandas
655159,Germany,Data Analyst,pandas
756214,Germany,Data Analyst,pandas
714754,Germany,Data Analyst,oracle
58368,Germany,Data Analyst,numpy
462041,Germany,Data Analyst,numpy
530029,Germany,Data Analyst,looker
531546,Germany,Data Analyst,looker
593257,Germany,Data Analyst,looker
718690,Germany,Data Analyst,looker
770282,Germany,Data Analyst,looker
770282,Germany,Data Analyst,kafka
20066,Germany,Data Analyst,java
127888,Germany,Data Analyst,go
412713,Germany,Data Analyst,go
593257,Germany,Data Analyst,go
718690,Germany,Data Analyst,go
557499,Germany,Data Analyst,git
188773,Germany,Data Analyst,gcp
412713,Germany,Data Analyst,gcp
770282,Germany,Data Analyst,gcp
756214,Germany,Data Analyst,databricks
770282,Germany,Data Analyst,bigquery
57582,Germany,Data Analyst,azure
412713,Germany,Data Analyst,azure
756214,Germany,Data Analyst,azure
412713,Germany,Data Analyst,aws
566796,Germany,Data Analyst,aws
699608,Germany,Data Analyst,aws
81149,Germany,Cloud Engineer,terraform
723062,Germany,Cloud Engineer,terraform
723062,Germany,Cloud Engineer,sql
81149,Germany,Cloud Engineer,spark
434736,Germany,Cloud Engineer,spark
739762,Germany,Cloud Engineer,spark
762383,Germany,Cloud Engineer,spark
81149,Germany,Cloud Engineer,scala
723062,Germany,Cloud Engineer,scala
81149,Germany,Cloud Engineer,python
434736,Germany,Cloud Engineer,python
556337,Germany,Cloud Engineer,python
723062,Germany,Cloud Engineer,python
762383,Germany,Cloud Engineer,python
164900,Germany,Cloud Engineer,looker
556337,Germany,Cloud Engineer,kubernetes
81149,Germany,Cloud Engineer,git
762383,Germany,Cloud Engineer,git
556337,Germany,Cloud Engineer,docker
762383,Germany,Cloud Engineer,databricks
81149,Germany,Cloud Engineer,azure
556337,Germany,Cloud Engineer,azure
723062,Germany,Cloud Engineer,azure
762383,Germany,Cloud Engineer,azure
723062,Germany,Cloud Engineer,aws
79151,Germany,Business Analyst,tableau
410066,Germany,Business Analyst,tableau
475344,Germany,Business Analyst,tableau
642328,Germany,Business Analyst,tableau
29216,Germany,Business Analyst,sql
30958,Germany,Business Analyst,sql
61983,Germany,Business Analyst,sql
79151,Germany,Business Analyst,sql
410066,Germany,Business Analyst,sql
642328,Germany,Business Analyst,sql
30958,Germany,Business Analyst,spark
61983,Germany,Business Analyst,spark
492716,Germany,Business Analyst,spark
79151,Germany,Business Analyst,redshift
29216,Germany,Business Analyst,python
92749,Germany,Business Analyst,python
642328,Germany,Business Analyst,python
642328,Germany,Business Analyst,pyspark
29216,Germany,Business Analyst,java
312749,Germany,Business Analyst,azure
312749,Germany,Business Analyst,aws
769400,France,Software Engineer,terraform
380656,France,Software Engineer,tensorflow
728425,France,Software Engineer,tableau
63472,France,Software Engineer,sql
728425,France,Software Engineer,sql
307283,France,Software Engineer,spark
728425,France,Software Engineer,spark
617462,France,Software Engineer,scala
728425,France,Software Engineer,redshift
380656,France,Software Engineer,pytorch
728425,France,Software Engineer,pytorch
63472,France,Software Engineer,python
307283,France,Software Engineer,python
380656,France,Software Engineer,python
617462,France,Software Engineer,python
728425,France,Software Engineer,python
769400,France,Software Engineer,python
728425,France,Software Engineer,postgresql
728425,France,Software Engineer,mysql
553092,France,Software Engineer,looker
728425,France,Software Engineer,looker
617462,France,Software Engineer,kubernetes
728425,France,Software Engineer,kafka
553092,France,Software Engineer,jira
307283,France,Software Engineer,java
728425,France,Software Engineer,hadoop
115937,France,Software Engineer,git
553092,France,Software Engineer,git
115937,France,Software Engineer,docker
553092,France,Software Engineer,docker
617462,France,Software Engineer,docker
380656,France,Software Engineer,databricks
728425,France,Software Engineer,bigquery
380656,France,Software Engineer,azure
115937,France,Software Engineer,aws
728425,France,Software Engineer,aws
769400,France,Software Engineer,aws
270063,France,Senior Data Scientist,tableau
270063,France,Senior Data Scientist,sql
456299,France,Senior Data Scientist,sql
491986,France,Senior Data Scientist,sql
510791,France,Senior Data Scientist,sql
675112,France,Senior Data Scientist,sql
491986,France,Senior Data Scientist,spark
675112,France,Senior Data Scientist,spark
784338,France,Senior Data Scientist,spark
784338,France,Senior Data Scientist,scala
270063,France,Senior Data Scientist,python
339411,France,Senior Data Scientist,python
456299,France,Senior Data Scientist,python
510791,France,Senior Data Scientist,python
535769,France,Senior Data Scientist,python
675112,France,Senior Data Scientist,python
339411,France,Senior Data Scientist,pyspark
456299,France,Senior Data Scientist,pandas
456299,France,Senior Data Scientist,numpy
784338,France,Senior Data Scientist,kafka
491986,France,Senior Data Scientist,java
675112,France,Senior Data Scientist,java
389018,France,Senior Data Scientist,go
270063,France,Senior Data Scientist,git
339411,France,Senior Data Scientist,gcp
456299,France,Senior Data Scientist,aws
784338,France,Senior Data Scientist,aws
270063,France,Senior Data Scientist,airflow
491986,France,Senior Data Scientist,airflow
675112,France,Senior Data Scientist,airflow
751286,France,Senior Data Engineer,tableau
16672,France,Senior Data Engineer,sql
104579,France,Senior Data Engineer,sql
147994,France,Senior Data Engineer,sql
417073,France,Senior Data Engineer,sql
530071,France,Senior Data Engineer,sql
601328,France,Senior Data Engineer,sql
730175,France,Senior Data Engineer,sql
751286,France,Senior Data Engineer,sql
16672,France,Senior Data Engineer,spark
38104,France,Senior Data Engineer,spark
147994,France,Senior Data Engineer,spark
472682,France,Senior Data Engineer,spark
601328,France,Senior Data Engineer,spark
730175,France,Senior Data Engineer,spark
732916,France,Senior Data Engineer,spark
16672,France,Senior Data Engineer,snowflake
104579,France,Senior Data Engineer,snowflake
530071,France,Senior Data Engineer,snowflake
601328,France,Senior Data Engineer,snowflake
472682,France,Senior Data Engineer,scala
730175,France,Senior Data Engineer,scala
16672,France,Senior Data Engineer,python
38104,France,Senior Data Engineer,python
104579,France,Senior Data Engineer,python
147994,France,Senior Data Engineer,python
417073,France,Senior Data Engineer,python
472682,France,Senior Data Engineer,python
561686,France,Senior Data Engineer,python
601328,France,Senior Data Engineer,python
730175,France,Senior Data Engineer,python
732916,France,Senior Data Engineer,python
751286,France,Senior Data Engineer,python
38104,France,Senior Data Engineer,postgresql
147994,France,Senior Data Engineer,pandas
530071,France,Senior Data Engineer,looker
751286,France,Senior Data Engineer,looker
16672,France,Senior Data Engineer,kubernetes
104579,France,Senior Data Engineer,kubernetes
472682,France,Senior Data Engineer,kubernetes
601328,France,Senior Data Engineer,kubernetes
730175,France,Senior Data Engineer,kubernetes
104579,France,Senior Data Engineer,kafka
147994,France,Senior Data Engineer,kafka
561686,France,Senior Data Engineer,kafka
730175,France,Senior Data Engineer,kafka
732916,France,Senior Data Engineer,kafka
417073,France,Senior Data Engineer,java
472682,France,Senior Data Engineer,java
671203,France,Senior Data Engineer,java
732916,France,Senior Data Engineer,java
16672,France,Senior Data Engineer,go
530071,France,Senior Data Engineer,go
601328,France,Senior Data Engineer,go
16672,France,Senior Data Engineer,git
601328,France,Senior Data Engineer,git
472682,France,Senior Data Engineer,gcp
561686,France,Senior Data Engineer,gcp
732916,France,Senior Data Engineer,gcp
16672,France,Senior Data Engineer,docker
38104,France,Senior Data Engineer,docker
104579,France,Senior Data Engineer,docker
561686,France,Senior Data Engineer,docker
601328,France,Senior Data Engineer,docker
16672,France,Senior Data Engineer,bigquery
104579,France,Senior Data Engineer,bigquery
472682,France,Senior Data Engineer,bigquery
601328,France,Senior Data Engineer,bigquery
147994,France,Senior Data Engineer,azure
417073,France,Senior Data Engineer,azure
561686,France,Senior Data Engineer,azure
732916,France,Senior Data Engineer,azure
16672,France,Senior Data Engineer,aws
417073,France,Senior Data Engineer,aws
561686,France,Senior Data Engineer,aws
601328,France,Senior Data Engineer,aws
16672,France,Senior Data Engineer,airflow
38104,France,Senior Data Engineer,airflow
104579,France,Senior Data Engineer,airflow
530071,France,Senior Data Engineer,airflow
561686,France,Senior Data Engineer,airflow
601328,France,Senior Data Engineer,airflow
730175,France,Senior Data Engineer,airflow
134400,France,Senior Data Analyst,tableau
423943,France,Senior Data Analyst,tableau
491012,France,Senior Data Analyst,tableau
742841,France,Senior Data Analyst,tableau
134400,France,Senior Data Analyst,sql
211339,France,Senior Data Analyst,sql
377553,France,Senior Data Analyst,sql
423943,France,Senior Data Analyst,sql
491012,France,Senior Data Analyst,sql
571920,France,Senior Data Analyst,sql
573467,France,Senior Data Analyst,sql
677542,France,Senior Data Analyst,sql
742841,France,Senior Data Analyst,sql
571920,France,Senior Data Analyst,spark
728874,France,Senior Data Analyst,spark
550138,France,Senior Data Analyst,snowflake
677542,France,Senior Data Analyst,snowflake
742841,France,Senior Data Analyst,snowflake
742841,France,Senior Data Analyst,redshift
134400,France,Senior Data Analyst,python
211339,France,Senior Data Analyst,python
377553,France,Senior Data Analyst,python
491012,France,Senior Data Analyst,python
571920,France,Senior Data Analyst,python
573467,France,Senior Data Analyst,python
573467,France,Senior Data Analyst,looker
742841,France,Senior Data Analyst,looker
377553,France,Senior Data Analyst,jira
491012,France,Senior Data Analyst,jira
571920,France,Senior Data Analyst,java
571920,France,Senior Data Analyst,hadoop
134400,France,Senior Data Analyst,go
573467,France,Senior Data Analyst,go
377553,France,Senior Data Analyst,git
742841,France,Senior Data Analyst,bigquery
571920,France,Senior Data Analyst,azure
677542,France,Senior Data Analyst,azure
571920,France,Senior Data Analyst,aws
677542,France,Senior Data Analyst,aws
16023,France,Machine Learning Engineer,tensorflow
95750,France,Machine Learning Engineer,tensorflow
199552,France,Machine Learning Engineer,tensorflow
376125,France,Machine Learning Engineer,tensorflow
447423,France,Machine Learning Engineer,tensorflow
560234,France,Machine Learning Engineer,tensorflow
696441,France,Machine Learning Engineer,tensorflow
140934,France,Machine Learning Engineer,sql
16023,France,Machine Learning Engineer,scikit-learn
16023,France,Machine Learning Engineer,pytorch
61840,France,Machine Learning Engineer,pytorch
95750,France,Machine Learning Engineer,pytorch
199552,France,Machine Learning Engineer,pytorch
447423,France,Machine Learning Engineer,pytorch
696441,France,Machine Learning Engineer,pytorch
6707,France,Machine Learning Engineer,python
16023,France,Machine Learning Engineer,python
61840,France,Machine Learning Engineer,python
140934,France,Machine Learning Engineer,python
199552,France,Machine Learning Engineer,python
348478,France,Machine Learning Engineer,python
376125,France,Machine Learning Engineer,python
430043,France,Machine Learning Engineer,python
436600,France,Machine Learning Engineer,python
447423,France,Machine Learning Engineer,python
696441,France,Machine Learning Engineer,python
696441,France,Machine Learning Engineer,pandas
95750,France,Machine Learning Engineer,mysql
61840,France,Machine Learning Engineer,kubernetes
95750,France,Machine Learning Engineer,kubernetes
61840,France,Machine Learning Engineer,java
348478,France,Machine Learning Engineer,java
348478,France,Machine Learning Engineer,go
6707,France,Machine Learning Engineer,git
61840,France,Machine Learning Engineer,git
95750,France,Machine Learning Engineer,git
348478,France,Machine Learning Engineer,git
376125,France,Machine Learning Engineer,git
16023,France,Machine Learning Engineer,gcp
61840,France,Machine Learning Engineer,docker
95750,France,Machine Learning Engineer,docker
140934,France,Machine Learning Engineer,docker
376125,France,Machine Learning Engineer,docker
16023,France,Machine Learning Engineer,databricks
16023,France,Machine Learning Engineer,azure
95750,France,Machine Learning Engineer,azure
16023,France,Machine Learning Engineer,aws
95750,France,Machine Learning Engineer,aws
348478,France,Machine Learning Engineer,aws
648450,France,Data Scientist,terraform
151814,France,Data Scientist,tensorflow
289927,France,Data Scientist,tensorflow
292458,France,Data Scientist,tensorflow
391894,France,Data Scientist,tensorflow
574605,France,Data Scientist,tensorflow
715950,France,Data Scientist,tensorflow
168431,France,Data Scientist,tableau
217111,France,Data Scientist,tableau
288696,France,Data Scientist,tableau
291266,France,Data Scientist,tableau
292458,France,Data Scientist,tableau
548805,France,Data Scientist,tableau
548821,France,Data Scientist,tableau
580853,France,Data Scientist,tableau
583539,France,Data Scientist,tableau
596878,France,Data Scientist,tableau
677388,France,Data Scientist,tableau
763292,France,Data Scientist,tableau
13307,France,Data Scientist,sql
21354,France,Data Scientist,sql
133853,France,Data Scientist,sql
168431,France,Data Scientist,sql
271449,France,Data Scientist,sql
291266,France,Data Scientist,sql
292458,France,Data Scientist,sql
308537,France,Data Scientist,sql
314965,France,Data Scientist,sql
373708,France,Data Scientist,sql
406535,France,Data Scientist,sql
433572,France,Data Scientist,sql
476855,France,Data Scientist,sql
517577,France,Data Scientist,sql
552037,France,Data Scientist,sql
554692,France,Data Scientist,sql
558288,France,Data Scientist,sql
572781,France,Data Scientist,sql
574605,France,Data Scientist,sql
580853,France,Data Scientist,sql
596878,France,Data Scientist,sql
712101,France,Data Scientist,sql
763292,France,Data Scientist,sql
213543,France,Data Scientist,spark
552037,France,Data Scientist,spark
572781,France,Data Scientist,spark
724975,France,Data Scientist,spark
772269,France,Data Scientist,spark
288696,France,Data Scientist,snowflake
558288,France,Data Scientist,snowflake
648450,France,Data Scientist,snowflake
288696,France,Data Scientist,scikit-learn
292458,France,Data Scientist,scikit-learn
391894,France,Data Scientist,scikit-learn
484559,France,Data Scientist,scikit-learn
548805,France,Data Scientist,scikit-learn
715950,France,Data Scientist,scikit-learn
213543,France,Data Scientist,scala
548805,France,Data Scientist,scala
13307,France,Data Scientist,pytorch
151814,France,Data Scientist,pytorch
292458,France,Data Scientist,pytorch
574605,France,Data Scientist,pytorch
715950,France,Data Scientist,pytorch
13307,France,Data Scientist,python
133853,France,Data Scientist,python
151814,France,Data Scientist,python
168431,France,Data Scientist,python
213543,France,Data Scientist,python
271449,France,Data Scientist,python
289927,France,Data Scientist,python
291266,France,Data Scientist,python
292458,France,Data Scientist,python
308537,France,Data Scientist,python
314965,France,Data Scientist,python
391894,France,Data Scientist,python
433572,France,Data Scientist,python
476855,France,Data Scientist,python
477846,France,Data Scientist,python
484559,France,Data Scientist,python
517577,France,Data Scientist,python
548805,France,Data Scientist,python
548821,France,Data Scientist,python
552037,France,Data Scientist,python
554692,France,Data Scientist,python
562901,France,Data Scientist,python
572781,France,Data Scientist,python
574605,France,Data Scientist,python
580853,France,Data Scientist,python
596878,France,Data Scientist,python
653761,France,Data Scientist,python
654667,France,Data Scientist,python
689041,France,Data Scientist,python
699049,France,Data Scientist,python
715950,France,Data Scientist,python
724975,France,Data Scientist,python
763292,France,Data Scientist,python
772269,France,Data Scientist,python
133853,France,Data Scientist,pyspark
724975,France,Data Scientist,pyspark
476855,France,Data Scientist,postgresql
271449,France,Data Scientist,pandas
288696,France,Data Scientist,pandas
292458,France,Data Scientist,pandas
391894,France,Data Scientist,pandas
433572,France,Data Scientist,pandas
689041,France,Data Scientist,pandas
288696,France,Data Scientist,oracle
476855,France,Data Scientist,oracle
292458,France,Data Scientist,numpy
433572,France,Data Scientist,numpy
484559,France,Data Scientist,numpy
689041,France,Data Scientist,numpy
558288,France,Data Scientist,looker
292458,France,Data Scientist,kubernetes
648450,France,Data Scientist,kubernetes
484559,France,Data Scientist,kafka
213543,France,Data Scientist,java
291266,France,Data Scientist,java
562901,France,Data Scientist,java
580853,France,Data Scientist,java
653761,France,Data Scientist,java
772269,France,Data Scientist,java
289927,France,Data Scientist,hadoop
137603,France,Data Scientist,go
583645,France,Data Scientist,go
653761,France,Data Scientist,go
292458,France,Data Scientist,git
373708,France,Data Scientist,git
391894,France,Data Scientist,git
484559,France,Data Scientist,git
574605,France,Data Scientist,git
648450,France,Data Scientist,git
724975,France,Data Scientist,git
292458,France,Data Scientist,gcp
648450,France,Data Scientist,gcp
699049,France,Data Scientist,gcp
574605,France,Data Scientist,docker
648450,France,Data Scientist,docker
689041,France,Data Scientist,docker
724975,France,Data Scientist,docker
476855,France,Data Scientist,databricks
558288,France,Data Scientist,databricks
271449,France,Data Scientist,bigquery
289927,France,Data Scientist,azure
476855,France,Data Scientist,azure
574605,France,Data Scientist,azure
648450,France,Data Scientist,azure
699049,France,Data Scientist,azure
724975,France,Data Scientist,azure
133853,France,Data Scientist,aws
289927,France,Data Scientist,aws
648450,France,Data Scientist,aws
689041,France,Data Scientist,aws
699049,France,Data Scientist,aws
724975,France,Data Scientist,aws
213543,France,Data Scientist,airflow
271449,France,Data Scientist,airflow
292458,France,Data Scientist,airflow
113180,France,Data Engineer,terraform
142440,France,Data Engineer,terraform
397274,France,Data Engineer,terraform
610956,France,Data Engineer,terraform
764555,France,Data Engineer,terraform
315105,France,Data Engineer,tensorflow
590353,France,Data Engineer,tensorflow
17769,France,Data Engineer,tableau
89639,France,Data Engineer,tableau
380562,France,Data Engineer,tableau
519098,France,Data Engineer,tableau
743803,France,Data Engineer,tableau
43639,France,Data Engineer,sql
88665,France,Data Engineer,sql
89639,France,Data Engineer,sql
116800,France,Data Engineer,sql
142440,France,Data Engineer,sql
218279,France,Data Engineer,sql
227902,France,Data Engineer,sql
231915,France,Data Engineer,sql
264942,France,Data Engineer,sql
265948,France,Data Engineer,sql
300537,France,Data Engineer,sql
379385,France,Data Engineer,sql
380562,France,Data Engineer,sql
397274,France,Data Engineer,sql
452516,France,Data Engineer,sql
454636,France,Data Engineer,sql
458199,France,Data Engineer,sql
513110,France,Data Engineer,sql
543628,France,Data Engineer,sql
544542,France,Data Engineer,sql
544624,France,Data Engineer,sql
560595,France,Data Engineer,sql
572090,France,Data Engineer,sql
590353,France,Data Engineer,sql
599831,France,Data Engineer,sql
601388,France,Data Engineer,sql
610956,France,Data Engineer,sql
637393,France,Data Engineer,sql
645221,France,Data Engineer,sql
674459,France,Data Engineer,sql
743803,France,Data Engineer,sql
764555,France,Data Engineer,sql
771506,France,Data Engineer,sql
28187,France,Data Engineer,spark
113180,France,Data Engineer,spark
119197,France,Data Engineer,spark
142440,France,Data Engineer,spark
218279,France,Data Engineer,spark
315105,France,Data Engineer,spark
377839,France,Data Engineer,spark
378318,France,Data Engineer,spark
384673,France,Data Engineer,spark
452516,France,Data Engineer,spark
486276,France,Data Engineer,spark
488976,France,Data Engineer,spark
513110,France,Data Engineer,spark
513954,France,Data Engineer,spark
517070,France,Data Engineer,spark
519508,France,Data Engineer,spark
532971,France,Data Engineer,spark
544542,France,Data Engineer,spark
552808,France,Data Engineer,spark
556567,France,Data Engineer,spark
560595,France,Data Engineer,spark
572090,France,Data Engineer,spark
610956,France,Data Engineer,spark
644663,France,Data Engineer,spark
645221,France,Data Engineer,spark
674459,France,Data Engineer,spark
764555,France,Data Engineer,spark
771506,France,Data Engineer,spark
776012,France,Data Engineer,spark
17769,France,Data Engineer,snowflake
93278,France,Data Engineer,snowflake
142440,France,Data Engineer,snowflake
218279,France,Data Engineer,snowflake
519098,France,Data Engineer,snowflake
572090,France,Data Engineer,snowflake
644663,France,Data Engineer,snowflake
764555,France,Data Engineer,snowflake
28187,France,Data Engineer,scala
119197,France,Data Engineer,scala
142440,France,Data Engineer,scala
218279,France,Data Engineer,scala
377839,France,Data Engineer,scala
378318,France,Data Engineer,scala
452516,France,Data Engineer,scala
458199,France,Data Engineer,scala
513110,France,Data Engineer,scala
513954,France,Data Engineer,scala
517070,France,Data Engineer,scala
519508,France,Data Engineer,scala
532971,France,Data Engineer,scala
556567,France,Data Engineer,scala
560595,France,Data Engineer,scala
610956,France,Data Engineer,scala
746950,France,Data Engineer,scala
764555,France,Data Engineer,scala
771506,France,Data Engineer,scala
265948,France,Data Engineer,redshift
452516,France,Data Engineer,redshift
599831,France,Data Engineer,redshift
590353,France,Data Engineer,pytorch
28187,France,Data Engineer,python
88665,France,Data Engineer,python
89639,France,Data Engineer,python
113180,France,Data Engineer,python
116800,France,Data Engineer,python
119197,France,Data Engineer,python
142440,France,Data Engineer,python
179520,France,Data Engineer,python
227902,France,Data Engineer,python
231915,France,Data Engineer,python
264942,France,Data Engineer,python
265948,France,Data Engineer,python
300537,France,Data Engineer,python
315105,France,Data Engineer,python
348693,France,Data Engineer,python
377839,France,Data Engineer,python
379385,France,Data Engineer,python
380562,France,Data Engineer,python
397274,France,Data Engineer,python
452516,France,Data Engineer,python
454636,France,Data Engineer,python
505756,France,Data Engineer,python
513110,France,Data Engineer,python
513954,France,Data Engineer,python
532971,France,Data Engineer,python
543628,France,Data Engineer,python
544624,France,Data Engineer,python
556567,France,Data Engineer,python
560595,France,Data Engineer,python
572090,France,Data Engineer,python
590353,France,Data Engineer,python
599831,France,Data Engineer,python
601388,France,Data Engineer,python
610956,France,Data Engineer,python
637393,France,Data Engineer,python
743803,France,Data Engineer,python
764555,France,Data Engineer,python
771506,France,Data Engineer,python
776012,France,Data Engineer,python
119197,France,Data Engineer,pyspark
544624,France,Data Engineer,pyspark
119197,France,Data Engineer,postgresql
315105,France,Data Engineer,postgresql
397274,France,Data Engineer,postgresql
532971,France,Data Engineer,postgresql
544542,France,Data Engineer,postgresql
637393,France,Data Engineer,postgresql
674459,France,Data Engineer,postgresql
227902,France,Data Engineer,pandas
264942,France,Data Engineer,pandas
379385,France,Data Engineer,pandas
264942,France,Data Engineer,numpy
89639,France,Data Engineer,mysql
379385,France,Data Engineer,mysql
458199,France,Data Engineer,mysql
93278,France,Data Engineer,looker
41630,France,Data Engineer,kubernetes
88665,France,Data Engineer,kubernetes
227902,France,Data Engineer,kubernetes
486276,France,Data Engineer,kubernetes
543628,France,Data Engineer,kubernetes
572090,France,Data Engineer,kubernetes
637393,France,Data Engineer,kubernetes
644663,France,Data Engineer,kubernetes
776012,France,Data Engineer,kubernetes
89639,France,Data Engineer,kafka
142440,France,Data Engineer,kafka
348693,France,Data Engineer,kafka
378318,France,Data Engineer,kafka
452516,France,Data Engineer,kafka
486276,France,Data Engineer,kafka
513110,France,Data Engineer,kafka
513954,France,Data Engineer,kafka
517070,France,Data Engineer,kafka
519508,France,Data Engineer,kafka
552808,France,Data Engineer,kafka
610956,France,Data Engineer,kafka
743803,France,Data Engineer,kafka
764555,France,Data Engineer,kafka
776012,France,Data Engineer,kafka
264942,France,Data Engineer,jira
517070,France,Data Engineer,jira
88665,France,Data Engineer,java
89639,France,Data Engineer,java
142440,France,Data Engineer,java
218279,France,Data Engineer,java
378318,France,Data Engineer,java
452516,France,Data Engineer,java
458199,France,Data Engineer,java
513954,France,Data Engineer,java
519508,France,Data Engineer,java
543628,France,Data Engineer,java
560595,France,Data Engineer,java
590353,France,Data Engineer,java
610956,France,Data Engineer,java
746950,France,Data Engineer,java
764555,France,Data Engineer,java
771506,France,Data Engineer,java
28187,France,Data Engineer,hadoop
142440,France,Data Engineer,hadoop
315105,France,Data Engineer,hadoop
377839,France,Data Engineer,hadoop
378318,France,Data Engineer,hadoop
452516,France,Data Engineer,hadoop
458199,France,Data Engineer,hadoop
513110,France,Data Engineer,hadoop
517070,France,Data Engineer,hadoop
552808,France,Data Engineer,hadoop
556567,France,Data Engineer,hadoop
560595,France,Data Engineer,hadoop
610956,France,Data Engineer,hadoop
644663,France,Data Engineer,hadoop
764555,France,Data Engineer,hadoop
771506,France,Data Engineer,hadoop
776012,France,Data Engineer,hadoop
116800,France,Data Engineer,go
519508,France,Data Engineer,go
543628,France,Data Engineer,go
572090,France,Data Engineer,go
644663,France,Data Engineer,go
88665,France,Data Engineer,git
142440,France,Data Engineer,git
227902,France,Data Engineer,git
264942,France,Data Engineer,git
458199,France,Data Engineer,git
486276,France,Data Engineer,git
502203,France,Data Engineer,git
505756,France,Data Engineer,git
513110,France,Data Engineer,git
560595,France,Data Engineer,git
572090,France,Data Engineer,git
601388,France,Data Engineer,git
610956,France,Data Engineer,git
764555,France,Data Engineer,git
771506,France,Data Engineer,git
89639,France,Data Engineer,gcp
113180,France,Data Engineer,gcp
142440,France,Data Engineer,gcp
179520,France,Data Engineer,gcp
231915,France,Data Engineer,gcp
315105,France,Data Engineer,gcp
377839,France,Data Engineer,gcp
452516,France,Data Engineer,gcp
458199,France,Data Engineer,gcp
544542,France,Data Engineer,gcp
560595,France,Data Engineer,gcp
610956,France,Data Engineer,gcp
637393,France,Data Engineer,gcp
674459,France,Data Engineer,gcp
746950,France,Data Engineer,gcp
764555,France,Data Engineer,gcp
771506,France,Data Engineer,gcp
88665,France,Data Engineer,docker
142440,France,Data Engineer,docker
218279,France,Data Engineer,docker
227902,France,Data Engineer,docker
397274,France,Data Engineer,docker
486276,France,Data Engineer,docker
513110,France,Data Engineer,docker
513954,France,Data Engineer,docker
543628,France,Data Engineer,docker
544542,France,Data Engineer,docker
572090,France,Data Engineer,docker
610956,France,Data Engineer,docker
637393,France,Data Engineer,docker
674459,France,Data Engineer,docker
764555,France,Data Engineer,docker
776012,France,Data Engineer,docker
93278,France,Data Engineer,databricks
119197,France,Data Engineer,databricks
513954,France,Data Engineer,databricks
590353,France,Data Engineer,databricks
89639,France,Data Engineer,bigquery
452516,France,Data Engineer,bigquery
543628,France,Data Engineer,bigquery
572090,France,Data Engineer,bigquery
43639,France,Data Engineer,azure
88665,France,Data Engineer,azure
93278,France,Data Engineer,azure
142440,France,Data Engineer,azure
179520,France,Data Engineer,azure
218279,France,Data Engineer,azure
227902,France,Data Engineer,azure
300537,France,Data Engineer,azure
377839,France,Data Engineer,azure
378318,France,Data Engineer,azure
384673,France,Data Engineer,azure
452516,France,Data Engineer,azure
505756,France,Data Engineer,azure
513954,France,Data Engineer,azure
560595,France,Data Engineer,azure
590353,France,Data Engineer,azure
610956,France,Data Engineer,azure
637393,France,Data Engineer,azure
645221,France,Data Engineer,azure
764555,France,Data Engineer,azure
771506,France,Data Engineer,azure
41630,France,Data Engineer,aws
88665,France,Data Engineer,aws
89639,France,Data Engineer,aws
93278,France,Data Engineer,aws
113180,France,Data Engineer,aws
119197,France,Data Engineer,aws
142440,France,Data Engineer,aws
218279,France,Data Engineer,aws
227902,France,Data Engineer,aws
264942,France,Data Engineer,aws
315105,France,Data Engineer,aws
377839,France,Data Engineer,aws
452516,France,Data Engineer,aws
458199,France,Data Engineer,aws
486276,France,Data Engineer,aws
532971,France,Data Engineer,aws
560595,France,Data Engineer,aws
572090,France,Data Engineer,aws
610956,France,Data Engineer,aws
637393,France,Data Engineer,aws
644663,France,Data Engineer,aws
746950,France,Data Engineer,aws
764555,France,Data Engineer,aws
771506,France,Data Engineer,aws
119197,France,Data Engineer,airflow
265948,France,Data Engineer,airflow
307645,France,Data Engineer,airflow
378318,France,Data Engineer,airflow
397274,France,Data Engineer,airflow
458199,France,Data Engineer,airflow
543628,France,Data Engineer,airflow
544542,France,Data Engineer,airflow
572090,France,Data Engineer,airflow
599831,France,Data Engineer,airflow
644663,France,Data Engineer,airflow
674459,France,Data Engineer,airflow
268199,France,Data Analyst,terraform
33317,France,Data Analyst,tableau
93954,France,Data Analyst,tableau
114574,France,Data Analyst,tableau
129704,France,Data Analyst,tableau
183583,France,Data Analyst,tableau
212280,France,Data Analyst,tableau
250344,France,Data Analyst,tableau
254653,France,Data Analyst,tableau
428766,France,Data Analyst,tableau
433909,France,Data Analyst,tableau
434217,France,Data Analyst,tableau
455479,France,Data Analyst,tableau
593466,France,Data Analyst,tableau
687504,France,Data Analyst,tableau
704483,France,Data Analyst,tableau
712616,France,Data Analyst,tableau
744551,France,Data Analyst,tableau
773669,France,Data Analyst,tableau
